user_id,push_cnt,msg_type
u00004631,0,None
u00004632,2,B
u00004633,1,B
u00004634,2,A
u00004635,1,B
u00004636,0,None
u00004637,1,A
u00004638,1,A
u00004639,1,B
u00004640,1,B
u00004641,1,A
u00004642,2,B
u00004643,2,B
u00004644,2,B
u00004645,2,B
u00004646,1,A
u00004647,2,A
u00004648,1,B
u00004649,1,A
u00004650,0,None
u00004651,2,B
u00004652,2,B
u00004653,0,None
u00004654,0,None
u00004655,2,A
u00004656,2,A
u00004657,2,B
u00004658,2,A
u00004659,2,B
u00004660,1,B
u00004661,2,A
u00004662,0,None
u00004663,0,None
u00004664,0,None
u00004665,2,A
u00004666,1,B
u00004667,1,B
u00004668,2,A
u00004669,1,B
u00004670,1,B
u00004671,1,A
u00004672,1,B
u00004673,1,B
u00004674,2,A
u00004675,0,None
u00004676,1,A
u00004677,0,None
u00004678,1,A
u00004679,0,None
u00004680,1,A
u00004681,2,A
u00004682,2,B
u00004683,0,None
u00004684,2,A
u00004685,2,B
u00004686,1,B
u00004687,1,B
u00004688,2,B
u00004689,2,B
u00004690,2,B
u00004691,1,A
u00004692,0,None
u00004693,0,None
u00004694,1,B
u00004695,2,A
u00004696,1,A
u00004697,2,A
u00004698,2,A
u00004699,0,None
u00004700,1,A
u00004701,0,None
u00004702,2,A
u00004703,2,A
u00004704,1,B
u00004705,1,A
u00004706,2,A
u00004707,1,A
u00004708,2,A
u00004709,0,None
u00004710,1,B
u00004711,1,A
u00004712,1,B
u00004713,0,None
u00004714,1,B
u00004715,1,A
u00004716,0,None
u00004717,2,B
u00004718,1,B
u00004719,2,A
u00004720,1,B
u00004721,1,B
u00004722,2,A
u00004723,0,None
u00004724,1,B
u00004725,2,A
u00004726,0,None
u00004727,0,None
u00004728,1,B
u00004729,2,A
u00004730,1,A
u00004731,2,A
u00004732,2,A
u00004733,1,A
u00004734,1,B
u00004735,0,None
u00004736,1,B
u00004737,2,A
u00004738,1,B
u00004739,2,A
u00004740,0,None
u00004741,1,A
u00004742,1,B
u00004743,0,None
u00004744,2,B
u00004745,1,B
u00004746,1,B
u00004747,2,A
u00004748,2,B
u00004749,1,B
u00004750,2,A
u00004751,1,A
u00004752,2,A
u00004753,2,B
u00004754,2,B
u00004755,1,B
u00004756,0,None
u00004757,2,B
u00004758,0,None
u00004759,1,B
u00004760,1,B
u00004761,2,A
u00004762,2,A
u00004763,1,A
u00004764,0,None
u00004765,2,B
u00004766,1,A
u00004767,1,B
u00004768,2,A
u00004769,1,B
u00004770,2,A
u00004771,0,None
u00004772,2,A
u00004773,0,None
u00004774,1,A
u00004775,1,B
u00004776,0,None
u00004777,0,None
u00004778,0,None
u00004779,2,B
u00004780,1,A
u00004781,2,B
u00004782,2,B
u00004783,2,A
u00004784,2,B
u00004785,2,A
u00004786,1,B
u00004787,2,B
u00004788,2,B
u00004789,1,B
u00004790,1,B
u00004791,1,A
u00004792,2,A
u00004793,1,B
u00004794,1,A
u00004795,2,A
u00004796,2,A
u00004797,1,B
u00004798,1,A
u00004799,1,B
u00004800,0,None
u00004801,2,B
u00004802,1,A
u00004803,1,A
u00004804,1,A
u00004805,0,None
u00004806,1,B
u00004807,2,B
u00004808,2,A
u00004809,2,A
u00004810,1,A
u00004811,1,A
u00004812,1,A
u00004813,2,B
u00004814,1,B
u00004815,1,B
u00004816,0,None
u00004817,0,None
u00004818,2,A
u00004819,1,A
u00004820,2,A
u00004821,2,A
u00004822,2,B
u00004823,2,B
u00004824,2,A
u00004825,2,B
u00004826,1,A
u00004827,0,None
u00004828,2,B
u00004829,2,A
u00004830,0,None
u00004831,1,B
u00004832,2,B
u00004833,2,A
u00004834,2,B
u00004835,0,None
u00004836,1,A
u00004837,2,B
u00004838,2,A
u00004839,2,B
u00004840,2,B
u00004841,1,B
u00004842,1,B
u00004843,0,None
u00004844,2,B
u00004845,2,B
u00004846,1,B
u00004847,1,B
u00004848,1,A
u00004849,0,None
u00004850,1,B
u00004851,2,B
u00004852,0,None
u00004853,1,A
u00004854,2,A
u00004855,1,B
u00004856,1,B
u00004857,0,None
u00004858,1,A
u00004859,1,B
u00004860,1,A
u00004861,1,A
u00004862,1,B
u00004863,0,None
u00004864,2,B
u00004865,0,None
u00004866,1,B
u00004867,2,A
u00004868,2,A
u00004869,2,B
u00004870,2,A
u00004871,1,B
u00004872,2,B
u00004873,1,A
u00004874,0,None
u00004875,2,A
u00004876,1,B
u00004877,0,None
u00004878,2,B
u00004879,1,A
u00004880,1,A
u00004881,2,A
u00004882,1,A
u00004883,2,B
u00004884,1,B
u00004885,0,None
u00004886,2,A
u00004887,1,B
u00004888,2,B
u00004889,1,B
u00004890,1,A
u00004891,0,None
u00004892,2,B
u00004893,2,B
u00004894,0,None
u00004895,0,None
u00004896,2,A
u00004897,1,B
u00004898,1,B
u00004899,1,A
u00004900,1,A
u00004901,2,A
u00004902,1,A
u00004903,0,None
u00004904,0,None
u00004905,1,B
u00004906,2,B
u00004907,1,B
u00004908,2,B
u00004909,0,None
u00004910,1,A
u00004911,0,None
u00004912,2,B
u00004913,0,None
u00004914,0,None
u00004915,1,B
u00004916,1,B
u00004917,2,A
u00004918,2,A
u00004919,0,None
u00004920,0,None
u00004921,1,A
u00004922,0,None
u00004923,2,B
u00004924,1,B
u00004925,1,B
u00004926,0,None
u00004927,0,None
u00004928,1,B
u00004929,0,None
u00004930,2,B
u00004931,2,A
u00004932,1,B
u00004933,2,B
u00004934,1,B
u00004935,1,A
u00004936,0,None
u00004937,0,None
u00004938,1,A
u00004939,2,A
u00004940,1,A
u00004941,0,None
u00004942,2,B
u00004943,0,None
u00004944,1,B
u00004945,0,None
u00004946,2,B
u00004947,1,B
u00004948,0,None
u00004949,1,A
u00004950,1,B
u00004951,2,B
u00004952,1,B
u00004953,0,None
u00004954,1,A
u00004955,1,A
u00004956,2,B
u00004957,0,None
u00004958,0,None
u00004959,1,B
u00004960,0,None
u00004961,1,A
u00004962,2,B
u00004963,2,B
u00004964,0,None
u00004965,1,B
u00004966,0,None
u00004967,0,None
u00004968,2,B
u00004969,2,A
u00004970,2,B
u00004971,0,None
u00004972,1,B
u00004973,1,A
u00004974,1,A
u00004975,1,B
u00004976,0,None
u00004977,0,None
u00004978,1,A
u00004979,0,None
u00004980,1,A
u00004981,2,A
u00004982,2,A
u00004983,2,B
u00004984,1,A
u00004985,1,B
u00004986,2,B
u00004987,1,B
u00004988,1,A
u00004989,1,B
u00004990,2,A
u00004991,2,B
u00004992,1,B
u00004993,1,B
u00004994,2,B
u00004995,1,B
u00004996,2,A
u00004997,2,A
u00004998,0,None
u00004999,2,B
u00005000,2,B
u00005001,2,B
u00005002,1,B
u00005003,0,None
u00005004,2,A
u00005005,1,A
u00005006,2,B
u00005007,2,B
u00005008,0,None
u00005009,1,B
u00005010,1,A
u00005011,1,B
u00005012,2,A
u00005013,2,B
u00005014,1,B
u00005015,0,None
u00005016,2,B
u00005017,1,A
u00005018,2,A
u00005019,1,B
u00005020,1,A
u00005021,1,B
u00005022,1,A
u00005023,1,A
u00005024,0,None
u00005025,0,None
u00005026,0,None
u00005027,2,B
u00005028,1,A
u00005029,1,B
u00005030,2,A
u00005031,2,B
u00005032,2,A
u00005033,2,B
u00005034,2,A
u00005035,0,None
u00005036,0,None
u00005037,1,A
u00005038,2,B
u00005039,1,B
u00005040,1,A
u00005041,0,None
u00005042,1,A
u00005043,0,None
u00005044,1,B
u00005045,2,A
u00005046,2,B
u00005047,1,B
u00005048,1,B
u00005049,1,A
u00005050,1,A
u00005051,2,A
u00005052,2,B
u00005053,1,B
u00005054,2,B
u00005055,0,None
u00005056,1,B
u00005057,1,A
u00005058,2,A
u00005059,0,None
u00005060,1,A
u00005061,2,A
u00005062,1,B
u00005063,1,B
u00005064,2,A
u00005065,2,A
u00005066,0,None
u00005067,0,None
u00005068,2,B
u00005069,2,A
u00005070,2,B
u00005071,1,B
u00005072,1,A
u00005073,0,None
u00005074,1,A
u00005075,2,A
u00005076,0,None
u00005077,1,B
u00005078,2,A
u00005079,2,B
u00005080,2,B
u00005081,0,None
u00005082,0,None
u00005083,2,A
u00005084,1,B
u00005085,1,B
u00005086,1,A
u00005087,0,None
u00005088,1,A
u00005089,2,A
u00005090,1,B
u00005091,1,A
u00005092,1,A
u00005093,1,A
u00005094,2,B
u00005095,2,B
u00005096,0,None
u00005097,1,B
u00005098,2,A
u00005099,1,B
u00005100,0,None
u00005101,2,A
u00005102,1,A
u00005103,2,A
u00005104,1,B
u00005105,2,A
u00005106,1,A
u00005107,2,A
u00005108,2,A
u00005109,0,None
u00005110,2,B
u00005111,2,B
u00005112,2,B
u00005113,1,B
u00005114,1,A
u00005115,1,A
u00005116,1,B
u00005117,0,None
u00005118,1,A
u00005119,1,A
u00005120,2,B
u00005121,0,None
u00005122,0,None
u00005123,1,B
u00005124,1,A
u00005125,2,B
u00005126,2,A
u00005127,2,A
u00005128,2,A
u00005129,2,A
u00005130,1,A
u00005131,2,B
u00005132,2,B
u00005133,2,B
u00005134,2,B
u00005135,1,B
u00005136,1,B
u00005137,1,A
u00005138,1,A
u00005139,2,A
u00005140,0,None
u00005141,1,B
u00005142,2,B
u00005143,2,B
u00005144,1,B
u00005145,2,B
u00005146,1,B
u00005147,1,B
u00005148,2,A
u00005149,1,A
u00005150,2,B
u00005151,1,A
u00005152,1,B
u00005153,0,None
u00005154,1,A
u00005155,0,None
u00005156,1,B
u00005157,2,A
u00005158,2,A
u00005159,1,B
u00005160,2,A
u00005161,2,B
u00005162,2,A
u00005163,0,None
u00005164,1,A
u00005165,0,None
u00005166,1,A
u00005167,0,None
u00005168,0,None
u00005169,1,A
u00005170,1,A
u00005171,0,None
u00005172,1,B
u00005173,2,B
u00005174,2,A
u00005175,1,A
u00005176,1,B
u00005177,1,B
u00005178,0,None
u00005179,1,A
u00005180,2,A
u00005181,2,B
u00005182,1,B
u00005183,2,A
u00005184,0,None
u00005185,0,None
u00005186,1,A
u00005187,1,B
u00005188,2,B
u00005189,0,None
u00005190,0,None
u00005191,1,A
u00005192,2,A
u00005193,2,A
u00005194,0,None
u00005195,1,B
u00005196,2,A
u00005197,2,B
u00005198,2,B
u00005199,1,B
u00005200,2,B
u00005201,0,None
u00005202,2,B
u00005203,1,B
u00005204,2,B
u00005205,1,A
u00005206,2,B
u00005207,1,B
u00005208,2,B
u00005209,2,B
u00005210,2,A
u00005211,1,A
u00005212,1,B
u00005213,1,B
u00005214,2,A
u00005215,0,None
u00005216,1,B
u00005217,2,B
u00005218,2,B
u00005219,1,A
u00005220,2,A
u00005221,1,A
u00005222,1,A
u00005223,0,None
u00005224,0,None
u00005225,2,A
u00005226,2,A
u00005227,1,B
u00005228,1,A
u00005229,0,None
u00005230,1,A
u00005231,2,B
u00005232,2,B
u00005233,0,None
u00005234,1,A
u00005235,0,None
u00005236,2,A
u00005237,2,A
u00005238,0,None
u00005239,2,A
u00005240,2,B
u00005241,1,B
u00005242,2,B
u00005243,0,None
u00005244,1,A
u00005245,1,B
u00005246,0,None
u00005247,1,B
u00005248,1,B
u00005249,1,B
u00005250,1,B
u00005251,0,None
u00005252,0,None
u00005253,0,None
u00005254,1,B
u00005255,0,None
u00005256,0,None
u00005257,2,A
u00005258,2,B
u00005259,0,None
u00005260,1,A
u00005261,2,A
u00005262,2,B
u00005263,0,None
u00005264,2,A
u00005265,2,A
u00005266,2,A
u00005267,1,A
u00005268,1,A
u00005269,1,A
u00005270,1,B
u00005271,1,B
u00005272,2,B
u00005273,2,B
u00005274,2,B
u00005275,0,None
u00005276,2,B
u00005277,1,A
u00005278,1,B
u00005279,2,B
u00005280,1,A
u00005281,0,None
u00005282,0,None
u00005283,2,B
u00005284,1,B
u00005285,1,B
u00005286,1,B
u00005287,1,B
u00005288,1,A
u00005289,1,B
u00005290,1,A
u00005291,2,B
u00005292,2,B
u00005293,0,None
u00005294,2,B
u00005295,2,A
u00005296,2,A
u00005297,1,A
u00005298,2,B
u00005299,2,B
u00005300,1,B
u00005301,1,B
u00005302,2,A
u00005303,1,B
u00005304,1,A
u00005305,2,A
u00005306,2,A
u00005307,1,B
u00005308,2,A
u00005309,0,None
u00005310,0,None
u00005311,1,B
u00005312,2,A
u00005313,1,B
u00005314,0,None
u00005315,2,B
u00005316,1,A
u00005317,2,A
u00005318,0,None
u00005319,1,B
u00005320,0,None
u00005321,1,A
u00005322,1,B
u00005323,0,None
u00005324,2,A
u00005325,1,B
u00005326,1,B
u00005327,2,A
u00005328,2,B
u00005329,2,B
u00005330,2,B
u00005331,2,A
u00005332,1,A
u00005333,2,B
u00005334,1,A
u00005335,2,B
u00005336,2,B
u00005337,1,A
u00005338,0,None
u00005339,1,B
u00005340,1,A
u00005341,0,None
u00005342,2,A
u00005343,2,A
u00005344,1,B
u00005345,2,B
u00005346,2,A
u00005347,1,B
u00005348,2,A
u00005349,2,B
u00005350,2,A
u00005351,2,A
u00005352,1,B
u00005353,1,B
u00005354,1,B
u00005355,2,B
u00005356,1,B
u00005357,1,A
u00005358,1,B
u00005359,1,A
u00005360,2,A
u00005361,0,None
u00005362,1,B
u00005363,1,A
u00005364,1,A
u00005365,1,A
u00005366,2,A
u00005367,2,A
u00005368,2,B
u00005369,2,A
u00005370,2,A
u00005371,1,B
u00005372,2,A
u00005373,1,B
u00005374,2,A
u00005375,2,A
u00005376,0,None
u00005377,1,B
u00005378,1,B
u00005379,1,B
u00005380,1,B
u00005381,2,A
u00005382,2,B
u00005383,1,B
u00005384,2,B
u00005385,1,A
u00005386,1,A
u00005387,1,A
u00005388,1,A
u00005389,0,None
u00005390,1,A
u00005391,2,B
u00005392,0,None
u00005393,2,B
u00005394,0,None
u00005395,0,None
u00005396,1,A
u00005397,1,B
u00005398,1,B
u00005399,1,A
u00005400,2,B
u00005401,1,B
u00005402,1,A
u00005403,0,None
u00005404,0,None
u00005405,1,A
u00005406,0,None
u00005407,2,A
u00005408,1,A
u00005409,2,B
u00005410,2,B
u00005411,0,None
u00005412,1,B
u00005413,0,None
u00005414,0,None
u00005415,0,None
u00005416,0,None
u00005417,1,B
u00005418,1,A
u00005419,0,None
u00005420,1,B
u00005421,2,B
u00005422,0,None
u00005423,2,A
u00005424,2,A
u00005425,2,A
u00005426,0,None
u00005427,1,B
u00005428,1,B
u00005429,2,A
u00005430,2,A
u00005431,0,None
u00005432,1,B
u00005433,2,A
u00005434,0,None
u00005435,2,B
u00005436,2,B
u00005437,2,B
u00005438,2,A
u00005439,1,B
u00005440,2,B
u00005441,2,A
u00005442,1,A
u00005443,0,None
u00005444,1,A
u00005445,0,None
u00005446,1,A
u00005447,1,B
u00005448,2,A
u00005449,0,None
u00005450,1,A
u00005451,2,A
u00005452,0,None
u00005453,0,None
u00005454,0,None
u00005455,0,None
u00005456,2,B
u00005457,2,A
u00005458,0,None
u00005459,2,B
u00005460,1,A
u00005461,2,A
u00005462,2,A
u00005463,0,None
u00005464,0,None
u00005465,1,A
u00005466,0,None
u00005467,2,A
u00005468,2,A
u00005469,0,None
u00005470,0,None
u00005471,2,B
u00005472,1,A
u00005473,2,A
u00005474,1,B
u00005475,2,A
u00005476,0,None
u00005477,1,A
u00005478,2,B
u00005479,1,B
u00005480,2,A
u00005481,2,B
u00005482,2,A
u00005483,2,A
u00005484,1,A
u00005485,2,B
u00005486,1,A
u00005487,2,A
u00005488,1,B
u00005489,2,B
u00005490,1,B
u00005491,0,None
u00005492,1,A
u00005493,0,None
u00005494,1,A
u00005495,1,B
u00005496,1,B
u00005497,2,B
u00005498,0,None
u00005499,2,B
u00005500,2,B
u00005501,2,A
u00005502,2,A
u00005503,0,None
u00005504,1,A
u00005505,2,A
u00005506,1,A
u00005507,1,B
u00005508,2,A
u00005509,1,B
u00005510,1,B
u00005511,2,B
u00005512,1,A
u00005513,0,None
u00005514,2,B
u00005515,2,B
u00005516,1,B
u00005517,2,A
u00005518,1,B
u00005519,1,A
u00005520,1,A
u00005521,1,A
u00005522,2,A
u00005523,2,B
u00005524,1,B
u00005525,2,A
u00005526,0,None
u00005527,0,None
u00005528,2,A
u00005529,0,None
u00005530,2,A
u00005531,2,A
u00005532,1,B
u00005533,2,B
u00005534,1,A
u00005535,2,A
u00005536,1,A
u00005537,1,A
u00005538,2,B
u00005539,0,None
u00005540,2,A
u00005541,2,B
u00005542,0,None
u00005543,1,A
u00005544,1,B
u00005545,0,None
u00005546,1,B
u00005547,1,B
u00005548,2,A
u00005549,2,A
u00005550,2,B
u00005551,0,None
u00005552,0,None
u00005553,0,None
u00005554,1,A
u00005555,1,B
u00005556,1,A
u00005557,1,A
u00005558,2,A
u00005559,2,B
u00005560,0,None
u00005561,2,B
u00005562,1,A
u00005563,2,A
u00005564,2,B
u00005565,1,A
u00005566,0,None
u00005567,1,A
u00005568,1,B
u00005569,1,B
u00005570,2,A
u00005571,1,B
u00005572,1,B
u00005573,0,None
u00005574,1,B
u00005575,2,A
u00005576,1,B
u00005577,0,None
u00005578,1,B
u00005579,2,A
u00005580,2,B
u00005581,2,B
u00005582,2,A
u00005583,0,None
u00005584,0,None
u00005585,2,B
u00005586,1,B
u00005587,2,A
u00005588,1,A
u00005589,2,B
u00005590,1,A
u00005591,1,B
u00005592,2,B
u00005593,2,B
u00005594,1,A
u00005595,2,A
u00005596,0,None
u00005597,0,None
u00005598,0,None
u00005599,1,A
u00005600,1,A
u00005601,0,None
u00005602,0,None
u00005603,2,B
u00005604,1,A
u00005605,0,None
u00005606,1,A
u00005607,1,B
u00005608,2,A
u00005609,1,A
u00005610,0,None
u00005611,2,B
u00005612,0,None
u00005613,2,A
u00005614,1,A
u00005615,0,None
u00005616,1,A
u00005617,0,None
u00005618,1,A
u00005619,2,B
u00005620,0,None
u00005621,1,B
u00005622,1,A
u00005623,1,A
u00005624,2,B
u00005625,1,A
u00005626,2,A
u00005627,1,B
u00005628,0,None
u00005629,2,A
u00005630,2,B
u00005631,2,B
u00005632,2,A
u00005633,2,B
u00005634,0,None
u00005635,1,A
u00005636,1,A
u00005637,1,A
u00005638,2,A
u00005639,2,B
u00005640,1,A
u00005641,2,A
u00005642,1,B
u00005643,1,A
u00005644,2,B
u00005645,2,A
u00005646,1,B
u00005647,0,None
u00005648,1,B
u00005649,1,B
u00005650,2,B
u00005651,0,None
u00005652,1,A
u00005653,2,A
u00005654,1,A
u00005655,1,A
u00005656,0,None
u00005657,2,B
u00005658,2,A
u00005659,1,B
u00005660,2,A
u00005661,0,None
u00005662,1,B
u00005663,2,A
u00005664,1,A
u00005665,0,None
u00005666,0,None
u00005667,1,B
u00005668,0,None
u00005669,1,B
u00005670,1,B
u00005671,1,B
u00005672,1,B
u00005673,1,B
u00005674,1,A
u00005675,1,A
u00005676,2,A
u00005677,2,A
u00005678,1,A
u00005679,1,A
u00005680,0,None
u00005681,0,None
u00005682,2,A
u00005683,2,A
u00005684,2,A
u00005685,0,None
u00005686,0,None
u00005687,1,A
u00005688,1,B
u00005689,2,A
u00005690,1,B
u00005691,0,None
u00005692,2,B
u00005693,1,A
u00005694,1,A
u00005695,2,B
u00005696,1,A
u00005697,2,A
u00005698,2,A
u00005699,0,None
u00005700,0,None
u00005701,2,B
u00005702,0,None
u00005703,1,B
u00005704,1,A
u00005705,1,A
u00005706,1,B
u00005707,1,A
u00005708,2,B
u00005709,0,None
u00005710,1,B
u00005711,2,B
u00005712,1,B
u00005713,0,None
u00005714,2,B
u00005715,2,B
u00005716,2,A
u00005717,2,A
u00005718,2,A
u00005719,1,A
u00005720,2,A
u00005721,1,B
u00005722,2,A
u00005723,2,B
u00005724,1,A
u00005725,2,B
u00005726,1,A
u00005727,2,B
u00005728,2,B
u00005729,0,None
u00005730,2,B
u00005731,1,B
u00005732,0,None
u00005733,0,None
u00005734,0,None
u00005735,1,B
u00005736,0,None
u00005737,2,B
u00005738,1,A
u00005739,0,None
u00005740,2,B
u00005741,2,B
u00005742,2,B
u00005743,2,B
u00005744,0,None
u00005745,2,B
u00005746,2,B
u00005747,0,None
u00005748,0,None
u00005749,2,A
u00005750,2,A
u00005751,2,A
u00005752,1,B
u00005753,2,A
u00005754,2,A
u00005755,0,None
u00005756,2,B
u00005757,2,A
u00005758,1,A
u00005759,0,None
u00005760,2,B
u00005761,2,B
u00005762,1,A
u00005763,1,A
u00005764,1,B
u00005765,2,A
u00005766,2,A
u00005767,0,None
u00005768,1,A
u00005769,0,None
u00005770,1,B
u00005771,2,A
u00005772,0,None
u00005773,1,A
u00005774,2,B
u00005775,1,B
u00005776,0,None
u00005777,2,A
u00005778,2,B
u00005779,1,B
u00005780,2,B
u00005781,2,A
u00005782,1,A
u00005783,2,B
u00005784,0,None
u00005785,0,None
u00005786,1,A
u00005787,1,A
u00005788,2,A
u00005789,2,A
u00005790,2,A
u00005791,2,B
u00005792,1,B
u00005793,2,A
u00005794,2,A
u00005795,1,A
u00005796,2,A
u00005797,1,A
u00005798,0,None
u00005799,0,None
u00005800,2,A
u00005801,2,B
u00005802,1,B
u00005803,1,B
u00005804,2,B
u00005805,1,A
u00005806,1,A
u00005807,2,B
u00005808,2,A
u00005809,1,A
u00005810,2,B
u00005811,2,B
u00005812,2,B
u00005813,2,B
u00005814,1,B
u00005815,2,A
u00005816,0,None
u00005817,2,B
u00005818,1,B
u00005819,1,A
u00005820,0,None
u00005821,0,None
u00005822,2,A
u00005823,2,B
u00005824,0,None
u00005825,0,None
u00005826,1,B
u00005827,1,A
u00005828,0,None
u00005829,2,B
u00005830,1,A
u00005831,2,A
u00005832,1,B
u00005833,2,B
u00005834,1,B
u00005835,1,B
u00005836,2,B
u00005837,1,B
u00005838,1,A
u00005839,2,A
u00005840,1,A
u00005841,2,A
u00005842,2,A
u00005843,2,A
u00005844,2,B
u00005845,1,A
u00005846,1,B
u00005847,2,B
u00005848,1,A
u00005849,2,B
u00005850,2,A
u00005851,2,A
u00005852,2,B
u00005853,1,B
u00005854,1,A
u00005855,1,A
u00005856,2,A
u00005857,1,B
u00005858,2,A
u00005859,2,B
u00005860,0,None
u00005861,2,B
u00005862,1,A
u00005863,0,None
u00005864,1,B
u00005865,0,None
u00005866,0,None
u00005867,2,B
u00005868,1,A
u00005869,2,A
u00005870,1,A
u00005871,1,A
u00005872,1,B
u00005873,1,B
u00005874,2,A
u00005875,1,A
u00005876,0,None
u00005877,1,A
u00005878,0,None
u00005879,2,A
u00005880,0,None
u00005881,1,A
u00005882,0,None
u00005883,2,B
u00005884,0,None
u00005885,2,B
u00005886,1,A
u00005887,0,None
u00005888,2,B
u00005889,2,A
u00005890,1,A
u00005891,0,None
u00005892,0,None
u00005893,1,B
u00005894,1,B
u00005895,2,B
u00005896,0,None
u00005897,0,None
u00005898,1,B
u00005899,2,A
u00005900,1,A
u00005901,1,B
u00005902,1,A
u00005903,2,A
u00005904,1,B
u00005905,0,None
u00005906,2,B
u00005907,1,B
u00005908,1,A
u00005909,2,A
u00005910,1,B
u00005911,0,None
u00005912,2,B
u00005913,0,None
u00005914,0,None
u00005915,2,B
u00005916,2,B
u00005917,1,B
u00005918,1,B
u00005919,2,B
u00005920,0,None
u00005921,0,None
u00005922,1,A
u00005923,1,B
u00005924,2,B
u00005925,2,B
u00005926,1,A
u00005927,1,A
u00005928,2,A
u00005929,1,B
u00005930,2,A
u00005931,0,None
u00005932,2,B
u00005933,0,None
u00005934,2,A
u00005935,2,A
u00005936,1,B
u00005937,1,B
u00005938,1,B
u00005939,1,B
u00005940,0,None
u00005941,1,A
u00005942,0,None
u00005943,0,None
u00005944,1,A
u00005945,2,B
u00005946,2,A
u00005947,1,B
u00005948,2,A
u00005949,2,A
u00005950,2,B
u00005951,1,B
u00005952,1,B
u00005953,0,None
u00005954,2,B
u00005955,1,A
u00005956,2,A
u00005957,2,B
u00005958,2,B
u00005959,0,None
u00005960,2,A
u00005961,2,B
u00005962,2,A
u00005963,2,A
u00005964,1,B
u00005965,2,B
u00005966,1,A
u00005967,2,B
u00005968,0,None
u00005969,2,A
u00005970,2,A
u00005971,1,A
u00005972,1,B
u00005973,2,A
u00005974,2,A
u00005975,2,A
u00005976,1,B
u00005977,2,B
u00005978,2,A
u00005979,1,A
u00005980,2,A
u00005981,2,B
u00005982,0,None
u00005983,1,A
u00005984,2,A
u00005985,2,B
u00005986,2,A
u00005987,1,B
u00005988,2,B
u00005989,0,None
u00005990,2,B
u00005991,1,A
u00005992,2,A
u00005993,1,B
u00005994,0,None
u00005995,1,A
u00005996,0,None
u00005997,1,A
u00005998,1,B
u00005999,1,A
u00006000,2,A
u00006001,1,A
u00006002,1,B
u00006003,1,B
u00006004,1,B
u00006005,2,B
u00006006,2,A
u00006007,2,B
u00006008,0,None
u00006009,1,A
u00006010,1,B
u00006011,2,B
u00006012,2,A
u00006013,2,B
u00006014,2,A
u00006015,1,A
u00006016,1,B
u00006017,2,B
u00006018,2,A
u00006019,1,B
u00006020,2,A
u00006021,0,None
u00006022,1,A
u00006023,1,A
u00006024,2,A
u00006025,2,A
u00006026,2,B
u00006027,2,A
u00006028,1,B
u00006029,1,A
u00006030,1,A
u00006031,2,B
u00006032,1,B
u00006033,1,B
u00006034,0,None
u00006035,0,None
u00006036,1,B
u00006037,2,A
u00006038,2,B
u00006039,1,B
u00006040,1,A
u00006041,2,A
u00006042,2,A
u00006043,2,A
u00006044,2,A
u00006045,2,A
u00006046,1,A
u00006047,2,A
u00006048,2,B
u00006049,0,None
u00006050,2,A
u00006051,0,None
u00006052,1,B
u00006053,1,B
u00006054,1,A
u00006055,0,None
u00006056,2,B
u00006057,1,B
u00006058,2,A
u00006059,0,None
u00006060,1,B
u00006061,2,A
u00006062,2,B
u00006063,0,None
u00006064,2,B
u00006065,0,None
u00006066,2,A
u00006067,1,B
u00006068,2,B
u00006069,1,A
u00006070,2,B
u00006071,1,B
u00006072,0,None
u00006073,2,B
u00006074,1,B
u00006075,2,B
u00006076,2,B
u00006077,2,A
u00006078,1,A
u00006079,2,A
u00006080,0,None
u00006081,2,B
u00006082,0,None
u00006083,0,None
u00006084,0,None
u00006085,1,A
u00006086,0,None
u00006087,2,A
u00006088,2,B
u00006089,1,B
u00006090,2,A
u00006091,2,B
u00006092,2,B
u00006093,2,A
u00006094,2,B
u00006095,2,B
u00006096,1,B
u00006097,1,B
u00006098,1,B
u00006099,0,None
u00006100,2,A
u00006101,0,None
u00006102,2,A
u00006103,1,A
u00006104,1,B
u00006105,1,B
u00006106,1,B
u00006107,2,A
u00006108,0,None
u00006109,1,B
u00006110,1,B
u00006111,2,A
u00006112,2,B
u00006113,2,B
u00006114,1,B
u00006115,1,A
u00006116,1,B
u00006117,1,A
u00006118,2,A
u00006119,2,B
u00006120,1,A
u00006121,1,A
u00006122,2,B
u00006123,2,A
u00006124,2,B
u00006125,2,A
u00006126,1,B
u00006127,1,A
u00006128,1,A
u00006129,2,B
u00006130,1,A
u00006131,2,B
u00006132,2,B
u00006133,2,B
u00006134,0,None
u00006135,2,A
u00006136,0,None
u00006137,2,B
u00006138,2,A
u00006139,2,A
u00006140,0,None
u00006141,2,A
u00006142,2,A
u00006143,0,None
u00006144,1,B
u00006145,1,B
u00006146,1,A
u00006147,0,None
u00006148,2,B
u00006149,2,A
u00006150,2,A
u00006151,1,A
u00006152,1,B
u00006153,1,A
u00006154,2,B
u00006155,1,A
u00006156,1,A
u00006157,1,B
u00006158,2,A
u00006159,2,B
u00006160,0,None
u00006161,2,B
u00006162,0,None
u00006163,2,B
u00006164,1,B
u00006165,2,B
u00006166,0,None
u00006167,1,A
u00006168,2,A
u00006169,0,None
u00006170,2,B
u00006171,2,A
u00006172,0,None
u00006173,2,A
u00006174,0,None
u00006175,1,A
u00006176,1,A
u00006177,2,B
u00006178,1,B
u00006179,2,A
u00006180,2,A
u00006181,2,A
u00006182,2,B
u00006183,1,A
